ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year
13147810,JH13147810,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147811,JH13147811,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147812,JH13147812,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,8,42,8,06,2026
13147813,JH13147813,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147814,JH13147814,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,22,42,8,06,2026
13147815,JH13147815,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,12,42,8,06,2026
13147816,JH13147816,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147817,JH13147817,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,15,42,8,06,2026
13147818,JH13147818,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147819,JH13147819,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,true,1224,16,42,8,06,2026
13147820,JH13147820,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147821,JH13147821,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147822,JH13147822,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147823,JH13147823,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,true,1224,7,42,8,06,2026
13147824,JH13147824,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,10,42,8,06,2026
13147825,JH13147825,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147826,JH13147826,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147827,JH13147827,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,20,42,8,06,2026
13147828,JH13147828,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,true,1224,19,42,8,06,2026
13147829,JH13147829,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,24,42,8,06,2026
13147830,JH13147830,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,2,42,8,06,2026
13147831,JH13147831,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147832,JH13147832,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147833,JH13147833,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,false,1224,18,42,8,06,2026
13147834,JH13147834,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,15,42,8,06,2026
13147835,JH13147835,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,true,false,1224,5,42,8,06,2026
13147836,JH13147836,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147837,JH13147837,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,15,42,8,06,2026
13147838,JH13147838,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
13147839,JH13147839,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147840,JH13147840,08/12/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147841,JH13147841,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147842,JH13147842,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147843,JH13147843,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,24,42,8,06,2026
13147844,JH13147844,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,5,42,8,06,2026
13147845,JH13147845,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,false,1224,12,42,8,06,2026
13147846,JH13147846,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147847,JH13147847,08/12/2026 12:00:00 AM,100X N STATE ST,0820,MOTOR VEHICLE THEFT,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147848,JH13147848,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147849,JH13147849,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147850,JH13147850,08/12/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147851,JH13147851,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,true,1224,7,42,8,06,2026
13147852,JH13147852,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,9,42,8,06,2026
13147853,JH13147853,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,1,42,8,06,2026
13147854,JH13147854,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,true,1224,7,42,8,06,2026
13147855,JH13147855,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147856,JH13147856,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147857,JH13147857,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,10,42,8,06,2026
13147858,JH13147858,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,true,1224,6,42,8,06,2026
13147859,JH13147859,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,10,42,8,06,2026
13147860,JH13147860,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,true,1224,3,42,8,06,2026
13147861,JH13147861,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147862,JH13147862,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147863,JH13147863,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147864,JH13147864,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
13147865,JH13147865,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,true,false,1224,3,42,8,06,2026
13147866,JH13147866,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,true,false,1224,4,42,8,06,2026
13147867,JH13147867,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147868,JH13147868,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,true,false,1224,10,42,8,06,2026
13147869,JH13147869,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,9,42,8,06,2026
13147870,JH13147870,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147871,JH13147871,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147872,JH13147872,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,true,false,1224,2,42,8,06,2026
13147873,JH13147873,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147874,JH13147874,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,16,42,8,06,2026
13147875,JH13147875,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,22,42,8,06,2026
13147876,JH13147876,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147877,JH13147877,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,8,42,8,06,2026
13147878,JH13147878,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147879,JH13147879,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,10,42,8,06,2026
13147880,JH13147880,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,5,42,8,06,2026
13147881,JH13147881,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147882,JH13147882,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147883,JH13147883,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,true,false,1224,19,42,8,06,2026
13147884,JH13147884,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,true,1224,8,42,8,06,2026
13147885,JH13147885,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,19,42,8,06,2026
13147886,JH13147886,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147887,JH13147887,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,18,42,8,06,2026
13147888,JH13147888,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147889,JH13147889,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,16,42,8,06,2026
13147890,JH13147890,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147891,JH13147891,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
13147892,JH13147892,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,true,1224,1,42,8,06,2026
13147893,JH13147893,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147894,JH13147894,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,true,1224,20,42,8,06,2026
13147895,JH13147895,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147896,JH13147896,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,false,1224,10,42,8,06,2026
13147897,JH13147897,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,true,1224,22,42,8,06,2026
13147898,JH13147898,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,true,false,1224,14,42,8,06,2026
13147899,JH13147899,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147900,JH13147900,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,true,false,1224,10,42,8,06,2026
13147901,JH13147901,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,7,42,8,06,2026
13147902,JH13147902,08/12/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147903,JH13147903,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147904,JH13147904,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,true,1224,4,42,8,06,2026
13147905,JH13147905,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,true,true,1224,19,42,8,06,2026
13147906,JH13147906,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147907,JH13147907,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,19,42,8,06,2026
13147908,JH13147908,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,17,42,8,06,2026
13147909,JH13147909,08/12/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,false,false,1224,2,42,8,06,2026
13147910,JH13147910,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,9,42,8,06,2026
13147911,JH13147911,08/12/2026 12:00:00 AM,100X N STATE ST,0820,OTHER OFFENSE,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147912,JH13147912,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,18,42,8,06,2026
13147913,JH13147913,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147914,JH13147914,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147915,JH13147915,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,true,false,1224,4,42,8,06,2026
13147916,JH13147916,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,9,42,8,06,2026
13147917,JH13147917,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147918,JH13147918,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147919,JH13147919,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147920,JH13147920,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147921,JH13147921,08/12/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147922,JH13147922,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147923,JH13147923,08/12/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147924,JH13147924,08/12/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,false,1224,2,42,8,06,2026
13147925,JH13147925,08/12/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,16,42,8,06,2026
13147926,JH13147926,08/12/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,true,true,1224,24,42,8,06,2026
13147927,JH13147927,08/12/2026 12:00:00 AM,100X N STATE ST,0820,MOTOR VEHICLE THEFT,$500 AND UNDER,STREET,false,true,1224,20,42,8,06,2026
13147928,JH13147928,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,8,42,8,06,2026
13147929,JH13147929,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,true,false,1224,18,42,8,06,2026
13147930,JH13147930,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147931,JH13147931,08/13/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,true,false,1224,16,42,8,06,2026
13147932,JH13147932,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,15,42,8,06,2026
13147933,JH13147933,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,22,42,8,06,2026
13147934,JH13147934,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147935,JH13147935,08/13/2026 12:00:00 AM,100X N STATE ST,0820,MOTOR VEHICLE THEFT,$500 AND UNDER,STREET,true,false,1224,1,42,8,06,2026
13147936,JH13147936,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,24,42,8,06,2026
13147937,JH13147937,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,24,42,8,06,2026
13147938,JH13147938,08/13/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,1,42,8,06,2026
13147939,JH13147939,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,true,1224,4,42,8,06,2026
13147940,JH13147940,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,24,42,8,06,2026
13147941,JH13147941,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,11,42,8,06,2026
13147942,JH13147942,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,true,1224,3,42,8,06,2026
13147943,JH13147943,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147944,JH13147944,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,5,42,8,06,2026
13147945,JH13147945,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,8,42,8,06,2026
13147946,JH13147946,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147947,JH13147947,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,true,1224,9,42,8,06,2026
13147948,JH13147948,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,2,42,8,06,2026
13147949,JH13147949,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
13147950,JH13147950,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,4,42,8,06,2026
13147951,JH13147951,08/13/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,true,1224,20,42,8,06,2026
13147952,JH13147952,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147953,JH13147953,08/13/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,true,false,1224,24,42,8,06,2026
13147954,JH13147954,08/13/2026 12:00:00 AM,100X N STATE ST,0820,MOTOR VEHICLE THEFT,$500 AND UNDER,STREET,false,false,1224,22,42,8,06,2026
13147955,JH13147955,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,true,1224,16,42,8,06,2026
13147956,JH13147956,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147957,JH13147957,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,false,false,1224,2,42,8,06,2026
13147958,JH13147958,08/13/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147959,JH13147959,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,true,false,1224,3,42,8,06,2026
13147960,JH13147960,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147961,JH13147961,08/13/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,true,false,1224,10,42,8,06,2026
13147962,JH13147962,08/13/2026 12:00:00 AM,100X N STATE ST,0820,DECEPTIVE PRACTICE,$500 AND UNDER,STREET,false,true,1224,3,42,8,06,2026
13147963,JH13147963,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,17,42,8,06,2026
13147964,JH13147964,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ROBBERY,$500 AND UNDER,STREET,true,true,1224,7,42,8,06,2026
13147965,JH13147965,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147966,JH13147966,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
13147967,JH13147967,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,true,1224,6,42,8,06,2026
13147968,JH13147968,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,true,1224,25,42,8,06,2026
13147969,JH13147969,08/13/2026 12:00:00 AM,100X N STATE ST,0820,NARCOTICS,$500 AND UNDER,STREET,false,false,1224,14,42,8,06,2026
13147970,JH13147970,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147971,JH13147971,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,16,42,8,06,2026
13147972,JH13147972,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,true,false,1224,3,42,8,06,2026
13147973,JH13147973,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,15,42,8,06,2026
13147974,JH13147974,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147975,JH13147975,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,6,42,8,06,2026
13147976,JH13147976,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,25,42,8,06,2026
13147977,JH13147977,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BURGLARY,$500 AND UNDER,STREET,false,false,1224,12,42,8,06,2026
13147978,JH13147978,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,22,42,8,06,2026
13147979,JH13147979,08/13/2026 12:00:00 AM,100X N STATE ST,0820,CRIMINAL DAMAGE,$500 AND UNDER,STREET,false,false,1224,20,42,8,06,2026
13147980,JH13147980,08/13/2026 12:00:00 AM,100X N STATE ST,0820,THEFT,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147981,JH13147981,08/13/2026 12:00:00 AM,100X N STATE ST,0820,ASSAULT,$500 AND UNDER,STREET,false,false,1224,3,42,8,06,2026
13147982,JH13147982,08/13/2026 12:00:00 AM,100X N STATE ST,0820,BATTERY,$500 AND UNDER,STREET,false,false,1224,7,42,8,06,2026
